"case","city","city_council","day_of_week","ibr_code","location","occur_date","police_gird","police_zone","report_date","ucr_code","ucr_description","x_coordinate","y_coordinate"
"SL20073439","SALT LAKE CITY","5","7","13A","300 W 2100 S                                                                                            ","01/06/2007","PEF","234","01/06/2007","1304-0","ASSAULT","1889415","871603"
"SL20073401","SALT LAKE CITY","4","7","0","600 S 200 W                                                                                             ","01/06/2007","PEF","115","01/06/2007","7399-12","PUBLIC ORDER","1890302","882675"
"SL20073468","SALT LAKE CITY",,"7","23C","3200 S 1300 E                                                                                            ","01/06/2007","SUG","235","01/06/2007","2303-0","LARCENY","1902064","861519"
"SL20073473","SALT LAKE CITY","4","7","13C","600 S GRAND ST                                                                                          ","01/06/2007","EAC","215","01/06/2007","1316-3","ASSAULT","1899392","882470"
"SL20073552","SALT LAKE CITY","4","7","13B","300 S RIO GRANDE ST                                                                                     ","01/06/2007","DTN","112","01/06/2007","1313-1","ASSAULT","1888235","885137"
"SL20073537","SALT LAKE CITY","4","7","23D","000 S RIO GRANDE ST                                                                                     ","01/06/2007","DTN","112","01/06/2007","2308-0","LARCENY","1888237","887060"
"SL20073576","SALT LAKE CITY","2","7","240","000 S 1000 W                                                                                            ","01/06/2007","POP","151","01/06/2007","2499-13","STOLEN VEHICLE","1883984","887337"
"SL20073341","SALT LAKE CITY","4","7","35B","300 W 400 S                                                                                             ","01/06/2007","DTN","112","01/06/2007","3550-0","DRUGS","1889084","884435"
"SL20073389","SALT LAKE CITY","4","7","90G","200 S RIO GRANDE ST                                                                                     ","01/06/2007","DTN","112","01/06/2007","4104-0","LIQUOR","1888297","885699"
"SL20073393","SALT LAKE CITY","4","7","90J","000 S RIO GRANDE ST                                                                                     ","01/06/2007","DTN","112","01/06/2007","5707-0","INV OF PRIVACY","1888237","887060"
"SL20073398","SALT LAKE CITY","2","7","220","1200 W 600 S                                                                                             ","01/06/2007","POP","151","01/06/2007","2202-0","BURGLARY","1881700","882878"
"SL20073410","SALT LAKE CITY","4","7","0","200 W 400 S                                                                                             ","01/06/2007","DTN","114","01/06/2007","7399-1","PUBLIC ORDER","1889898","884372"
"SL20073459","SALT LAKE CITY","4","7","90E","100 W 300 S                                                                                             ","01/06/2007","DTN","113","01/06/2007","7399-26","PUBLIC ORDER","1890531","885162"
"SL20073478","SALT LAKE CITY","3","7","290","600 N 800 W                                                                                             ","01/06/2007","ROP","131","01/06/2007","2902-1","DAMAGED PROP","1885590","892623"
"SL20073483","SALT LAKE CITY","7","7","90E","800 E 2100 S                                                                                            ","01/06/2007","SUG","235","01/06/2007","7399-26","PUBLIC ORDER","1898166","871502"
"SL20073529","SALT LAKE CITY","2","7","13A","600 S 900 W                                                                                             ","01/06/2007","POP","151","01/06/2007","1305-0","ASSAULT","1884755","882338"
"SL20073535","SALT LAKE CITY","3","7","0","100 E 1ST AVE                                                                                           ","01/06/2007","AVE","211","01/06/2007","7399-1","PUBLIC ORDER","1893143","888028"
"SL20073558","SALT LAKE CITY","5","7","23C","500 E 1300 S                                                                                            ","01/06/2007","LIW","232","01/06/2007","2303-0","LARCENY","1895913","877416"
"SL20073566","SALT LAKE CITY","5","7","0","200 E 900 S                                                                                             ","01/06/2007","WEL","231","01/06/2007","7399-1","PUBLIC ORDER","1894112","880395"
"SL20073573","SALT LAKE CITY","7","7","290","1700 S 1100 E                                                                                            ","01/06/2007","SUG","235","01/06/2007","2901-0","DAMAGED PROP","1900515","874223"
"SL20073606","SALT LAKE CITY","4","7","35B","300 W 400 S                                                                                             ","01/06/2007","DTN","112","01/06/2007","3550-0","DRUGS","1889084","884435"
"SL20073632","SALT LAKE CITY","1","7","0",,"01/06/2007","JOM","133","01/06/2007","7399-1","PUBLIC ORDER","1865746","891599"
"SL20073657","SALT LAKE CITY","4","7","0","400 E 200 S                                                                                             ","01/06/2007","CEC","212","01/06/2007","2499-15","STOLEN VEHICLE","1895066","885937"
"SL20073610","SALT LAKE CITY","2","7","13A","200 S FOSS ST                                                                                           ","01/06/2007","POP","151","01/06/2007","1302-0","ASSAULT","1879721","885530"
"SL20073581","SALT LAKE CITY","4","7","90G","300 W SOUTH TEMPLE ST                                                                                   ","01/06/2007","DTN","112","01/06/2007","4104-0","LIQUOR","1889476","887543"
"SL20073652","SALT LAKE CITY","5","7","40A","900 S MAIN ST                                                                                           ","01/06/2007","PEF","231","01/06/2007","4004-0","COMMERCIAL SEX","1891876","879527"
"SL20073556","SALT LAKE CITY","4","7","90G","300 S WEST TEMPLE ST                                                                                    ","01/06/2007","DTN","113","01/06/2007","4104-0","LIQUOR","1891104","885178"
"SL20073688","SALT LAKE CITY","4","7","0","300 E 600 S                                                                                             ","01/06/2007","CEC","214","01/06/2007","5499-6","TRAFFIC","1894932","882770"
"SL20073634","SALT LAKE CITY","2","7","220","000 S 800 W                                                                                             ","01/06/2007","POP","151","01/06/2007","2202-0","BURGLARY","1885509","887503"
"SL20073629","SALT LAKE CITY",,"7","0","000 6TH AVE                                                                                             ","01/06/2007","AVE","211","01/06/2007","5499-7","TRAFFIC","1897299","890049"
"SL20073650","SALT LAKE CITY","4","7","13B","700 E 200 S                                                                                             ","01/06/2007","EAC","213","01/06/2007","1313-0","ASSAULT","1897823","885927"
"SL20073668","SALT LAKE CITY","6","7","90I","1500 E HOLLYWOOD AVE                                                                                     ","01/06/2007","SUG","236","01/06/2007","5324-0","PUBLIC PEACE","1904130","872293"
"SL20073683","SALT LAKE CITY","1","7","0","400 N 1000 W                                                                                            ","01/06/2007","STF","132","01/06/2007","5499-12","TRAFFIC","1883938","890833"
"SL20073621","SALT LAKE CITY","4","7","90G","300 W SOUTH TEMPLE ST                                                                                   ","01/06/2007","DTN","112","01/06/2007","4104-0","LIQUOR","1889476","887543"
